Unnamed: 0,locations,stayTime,placeID,randomized_stay_time,Unnamed: 7,openHours,parking,diner,timeOfDay_Evening,timeOfDay_Morning,timeOfDay_Night,locationType_Beaches and Parks,locationType_Miscellaneous,locationType_Museums and Galleries,locationType_Religious Site,locationType_Shopping Center,"new_place_types_art_gallery,tourist_attraction,point_of_interest,establishment","new_place_types_grocery_or_supermarket,food,point_of_interest,store,establishment","new_place_types_grocery_or_supermarket,food,store,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,food,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,point_of_interest,food,establishment","new_place_types_hindu_temple,place_of_worship,point_of_interest,establishment","new_place_types_locality,political","new_place_types_park,point_of_interest,establishment","new_place_types_park,tourist_attraction,point_of_interest,establishment",new_place_types_premise,"new_place_types_shopping_mall,lodging,shoe_store,store,point_of_interest,establishment","new_place_types_shopping_mall,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,lodging,point_of_interest,store,establishment","new_place_types_shopping_mall,shoe_store,lodging,store,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,store,lodging,point_of_interest,establishment","new_place_types_tourist_attraction,museum,point_of_interest,establishment","new_place_types_tourist_attraction,place_of_worship,point_of_interest,establishment","new_place_types_tourist_attraction,point_of_interest,establishment"
469,Colombo City Center (CCC),60,ChIJseUqHGtZ4joRgteF9GKSLoc,42.41280358,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
470,Colombo City Center (CCC),60,ChIJseUqHGtZ4joRgteF9GKSLoc,53.44810833918599,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3083,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,123.05267548803928,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1061,Colombo City Center (CCC),200,ChIJseUqHGtZ4joRgteF9GKSLoc,203.2172050264517,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3143,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,106.43027187161177,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2351,Colombo City Center (CCC),90,ChIJseUqHGtZ4joRgteF9GKSLoc,78.20859745335554,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3103,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,128.0509415342638,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3102,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,88.18118577598986,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2315,Colombo City Center (CCC),90,ChIJseUqHGtZ4joRgteF9GKSLoc,107.05741668931748,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
425,Colombo City Center (CCC),60,ChIJseUqHGtZ4joRgteF9GKSLoc,66.10180772163926,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
424,Colombo City Center (CCC),60,ChIJseUqHGtZ4joRgteF9GKSLoc,86.88663776426964,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2341,Colombo City Center (CCC),90,ChIJseUqHGtZ4joRgteF9GKSLoc,98.52147819158724,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3117,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,140.69958479018237,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3118,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,114.20825005927732,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2302,Colombo City Center (CCC),90,ChIJseUqHGtZ4joRgteF9GKSLoc,88.91671063111801,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1147,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,118.73362836574118,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1148,Colombo City Center (CCC),60,ChIJseUqHGtZ4joRgteF9GKSLoc,61.5442068790716,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3128,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,111.36033239205554,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
442,Colombo City Center (CCC),60,ChIJseUqHGtZ4joRgteF9GKSLoc,74.38255047583164,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
443,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,122.0290733348268,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
444,Colombo City Center (CCC),200,ChIJseUqHGtZ4joRgteF9GKSLoc,204.13227231099336,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2289,Colombo City Center (CCC),90,ChIJseUqHGtZ4joRgteF9GKSLoc,91.5414575335436,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2288,Colombo City Center (CCC),90,ChIJseUqHGtZ4joRgteF9GKSLoc,90.44694905224956,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1098,Colombo City Center (CCC),60,ChIJseUqHGtZ4joRgteF9GKSLoc,58.92177430235765,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1097,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,112.54612921699338,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1096,Colombo City Center (CCC),60,ChIJseUqHGtZ4joRgteF9GKSLoc,61.57921770426927,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2271,Colombo City Center (CCC),90,ChIJseUqHGtZ4joRgteF9GKSLoc,75.05044282359195,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2364,Colombo City Center (CCC),90,ChIJseUqHGtZ4joRgteF9GKSLoc,70.85292286959603,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3398,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,119.47413491468173,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1060,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,145.20148079439957,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3061,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,128.6035337443251,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2174,Colombo City Center (CCC),180,ChIJseUqHGtZ4joRgteF9GKSLoc,191.45582319927087,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2172,Colombo City Center (CCC),180,ChIJseUqHGtZ4joRgteF9GKSLoc,173.53523817855677,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3214,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,119.36929415710284,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3215,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,129.1101695303272,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2168,Colombo City Center (CCC),180,ChIJseUqHGtZ4joRgteF9GKSLoc,182.86308463625164,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2167,Colombo City Center (CCC),180,ChIJseUqHGtZ4joRgteF9GKSLoc,178.80804981876992,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2162,Colombo City Center (CCC),180,ChIJseUqHGtZ4joRgteF9GKSLoc,192.2894558252781,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2160,Colombo City Center (CCC),180,ChIJseUqHGtZ4joRgteF9GKSLoc,178.52641847793515,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2150,Colombo City Center (CCC),180,ChIJseUqHGtZ4joRgteF9GKSLoc,177.19423916568118,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2148,Colombo City Center (CCC),180,ChIJseUqHGtZ4joRgteF9GKSLoc,185.0000973,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2144,Colombo City Center (CCC),180,ChIJseUqHGtZ4joRgteF9GKSLoc,174.1514630649711,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2143,Colombo City Center (CCC),180,ChIJseUqHGtZ4joRgteF9GKSLoc,196.15934367479952,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
493,Colombo City Center (CCC),45,ChIJseUqHGtZ4joRgteF9GKSLoc,45.77109448461197,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1275,Colombo City Center (CCC),45,ChIJseUqHGtZ4joRgteF9GKSLoc,45.32890281799064,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1276,Colombo City Center (CCC),45,ChIJseUqHGtZ4joRgteF9GKSLoc,70.23522398704048,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1277,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,119.54485356836452,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
494,Colombo City Center (CCC),60,ChIJseUqHGtZ4joRgteF9GKSLoc,71.44858734944293,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1020,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,133.1252948,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
326,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,117.52448264851508,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
325,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,127.36064368899702,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
324,Colombo City Center (CCC),60,ChIJseUqHGtZ4joRgteF9GKSLoc,71.23086473800483,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
488,Colombo City Center (CCC),200,ChIJseUqHGtZ4joRgteF9GKSLoc,211.7996330609381,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1059,Colombo City Center (CCC),45,ChIJseUqHGtZ4joRgteF9GKSLoc,67.62564449635171,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2192,Colombo City Center (CCC),180,ChIJseUqHGtZ4joRgteF9GKSLoc,172.19728391273824,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1043,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,122.73490152859694,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2401,Colombo City Center (CCC),90,ChIJseUqHGtZ4joRgteF9GKSLoc,80.55890193404858,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3179,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,137.0556845,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3180,Colombo City Center (CCC),120,ChIJseUqHGtZ4joRgteF9GKSLoc,126.90661167353224,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2230,Colombo City Center (CCC),90,ChIJseUqHGtZ4joRgteF9GKSLoc,77.79505993809491,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2229,Colombo City Center (CCC),90,ChIJseUqHGtZ4joRgteF9GKSLoc,76.77669461366519,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2407,Colombo City Center (CCC),90,ChIJseUqHGtZ4joRgteF9GKSLoc,94.94914393556289,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2228,Colombo City Center (CCC),90,ChIJseUqHGtZ4joRgteF9GKSLoc,89.01733466145998,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1228,Colombo City Center (CCC),60,ChIJseUqHGtZ4joRgteF9GKSLoc,64.68545161061404,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
