Unnamed: 0,locations,timeOfDay,stayTime,locationType,placeID,randomized_stay_time,new_place_types
3214,Colombo City Center (CCC),Evening,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,119.3692942,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
3215,Colombo City Center (CCC),Night,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,129.1101695,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2168,Colombo City Center (CCC),Night,180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,182.8630846,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2167,Colombo City Center (CCC),Evening,180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,178.8080498,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2162,Colombo City Center (CCC),Evening,180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,192.2894558,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2160,Colombo City Center (CCC),Night,180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,178.5264185,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
2150,Colombo City Center (CCC),Evening,180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,177.1942392,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
2148,Colombo City Center (CCC),Evening,180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,185.0000973,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2144,Colombo City Center (CCC),Night,180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,174.1514631,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
2143,Colombo City Center (CCC),Evening,180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,196.1593437,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
493,Colombo City Center (CCC),Evening,45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,45.77109448,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1275,Colombo City Center (CCC),Morning,45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,45.32890282,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1276,Colombo City Center (CCC),Evening,45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,70.23522399,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1277,Colombo City Center (CCC),Night,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,119.5448536,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
494,Colombo City Center (CCC),Night,60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,71.44858735,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1020,Colombo City Center (CCC),Night,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,133.1252948,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
326,Colombo City Center (CCC),Night,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,117.5244826,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
325,Colombo City Center (CCC),Evening,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,127.3606437,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
324,Colombo City Center (CCC),Morning,60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,71.23086474,"shopping_mall,shoe_store,store,lodging,point_of_interest,establishment"
488,Colombo City Center (CCC),Night,200,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,211.7996331,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1059,Colombo City Center (CCC),Morning,45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,67.6256445,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
2192,Colombo City Center (CCC),Morning,180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,172.1972839,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1043,Colombo City Center (CCC),Evening,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,122.7349015,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2401,Colombo City Center (CCC),Morning,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,80.55890193,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
3179,Colombo City Center (CCC),Morning,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,137.0556845,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
3180,Colombo City Center (CCC),Evening,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,126.9066117,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
2230,Colombo City Center (CCC),Night,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,77.79505994,"shopping_mall,shoe_store,store,lodging,point_of_interest,establishment"
2229,Colombo City Center (CCC),Evening,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,76.77669461,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2407,Colombo City Center (CCC),Evening,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,94.94914394,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2228,Colombo City Center (CCC),Morning,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,89.01733466,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1228,Colombo City Center (CCC),Evening,60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,64.68545161,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1229,Colombo City Center (CCC),Night,60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,56.40140348,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2408,Colombo City Center (CCC),Night,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,87.85619224,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2212,Colombo City Center (CCC),Night,180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,184.073087,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
3051,Colombo City Center (CCC),Morning,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,115.3144437,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
729,Colombo City Center (CCC),Evening,45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,43.61979621,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1044,Colombo City Center (CCC),Night,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,128.4259505,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
2193,Colombo City Center (CCC),Evening,180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,184.6566913,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1243,Colombo City Center (CCC),Morning,60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,56.60836156,"shopping_mall,shoe_store,store,lodging,point_of_interest,establishment"
1244,Colombo City Center (CCC),Evening,45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,42.37004337,"shopping_mall,lodging,shoe_store,store,point_of_interest,establishment"
356,Colombo City Center (CCC),Night,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,113.2107861,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
355,Colombo City Center (CCC),Evening,200,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,205.9056799,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
354,Colombo City Center (CCC),Morning,60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,43.52105272,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
3195,Colombo City Center (CCC),Evening,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,116.015682,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2418,Colombo City Center (CCC),Night,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,97.44087664,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
3399,Colombo City Center (CCC),Night,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,133.4451611,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1997,Colombo City Center (CCC),Evening,180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,158.0533038,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2688,Colombo City Center (CCC),Morning,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,100.3183003,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
799,Colombo City Center (CCC),Night,200,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,206.723507,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
798,Colombo City Center (CCC),Evening,200,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,199.3736127,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1559,Colombo City Center (CCC),Morning,60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,65.84830394,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1560,Colombo City Center (CCC),Evening,60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,47.39204902,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1561,Colombo City Center (CCC),Night,45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,35.54911293,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
797,Colombo City Center (CCC),Morning,200,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,209.1154837,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
3543,Colombo City Center (CCC),Evening,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,123.1799894,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
2872,Colombo City Center (CCC),Night,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,103.8402996,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1765,Colombo City Center (CCC),Evening,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,126.5683485,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
3548,Colombo City Center (CCC),Evening,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,109.8383828,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
2869,Colombo City Center (CCC),Evening,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,91.71031546,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1756,Colombo City Center (CCC),Night,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,150.5676748,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1755,Colombo City Center (CCC),Morning,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,147.9178631,"shopping_mall,shoe_store,store,lodging,point_of_interest,establishment"
777,Colombo City Center (CCC),Night,60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,52.86690157,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
3561,Colombo City Center (CCC),Evening,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,107.04363,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
3562,Colombo City Center (CCC),Night,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,111.4617819,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
776,Colombo City Center (CCC),Evening,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,114.3601846,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2860,Colombo City Center (CCC),Night,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,94.29539875,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
3570,Colombo City Center (CCC),Night,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,123.5801001,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2740,Colombo City Center (CCC),Night,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,109.6566702,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2744,Colombo City Center (CCC),Morning,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,89.29121789,"shopping_mall,shoe_store,store,lodging,point_of_interest,establishment"
2710,Colombo City Center (CCC),Night,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,89.15746342,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
2852,Colombo City Center (CCC),Night,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,95.6996149,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1782,Colombo City Center (CCC),Night,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,160.4381484,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
88,Colombo City Center (CCC),Evening,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,123.497824,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1829,Colombo City Center (CCC),Evening,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,155.7415755,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
838,Colombo City Center (CCC),Morning,45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,60.04115227,"shopping_mall,shoe_store,store,lodging,point_of_interest,establishment"
2897,Colombo City Center (CCC),Evening,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,87.91597909,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
3511,Colombo City Center (CCC),Night,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,114.4577923,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1815,Colombo City Center (CCC),Night,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,161.2643462,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2896,Colombo City Center (CCC),Morning,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,95.10182801,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1802,Colombo City Center (CCC),Evening,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,164.1934475,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
3520,Colombo City Center (CCC),Evening,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,122.6634843,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
2681,Colombo City Center (CCC),Morning,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,87.23603007,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
894,Colombo City Center (CCC),Night,60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,46.98469583,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2689,Colombo City Center (CCC),Night,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,87.38222069,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1799,Colombo City Center (CCC),Evening,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,149.6380986,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1536,Colombo City Center (CCC),Evening,60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,41.3277228,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2883,Colombo City Center (CCC),Evening,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,75.40655676,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2882,Colombo City Center (CCC),Morning,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,91.68630976,"shopping_mall,shoe_store,store,lodging,point_of_interest,establishment"
651,Colombo City Center (CCC),Evening,60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,66.51151609,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1541,Colombo City Center (CCC),Night,60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,64.23029055,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
652,Colombo City Center (CCC),Night,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,117.5574107,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1794,Colombo City Center (CCC),Night,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,136.6728152,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1785,Colombo City Center (CCC),Night,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,155.5810253,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
89,Colombo City Center (CCC),Night,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,108.3248,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
87,Colombo City Center (CCC),Morning,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,137.406976,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
2851,Colombo City Center (CCC),Evening,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,65.71744578,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1739,Colombo City Center (CCC),Evening,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,150.6338194,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
681,Colombo City Center (CCC),Morning,45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,43.48323152,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1704,Colombo City Center (CCC),Evening,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,146.1116654,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
2762,Colombo City Center (CCC),Morning,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,76.44019124,"shopping_mall,shoe_store,store,lodging,point_of_interest,establishment"
1695,Colombo City Center (CCC),Night,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,145.6498605,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
3606,Colombo City Center (CCC),Morning,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,108.6741572,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
3607,Colombo City Center (CCC),Evening,120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,130.7194323,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
2782,Colombo City Center (CCC),Night,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,77.2603594,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1687,Colombo City Center (CCC),Morning,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,146.0154106,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1675,Colombo City Center (CCC),Night,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,144.8199209,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1674,Colombo City Center (CCC),Evening,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,151.3021302,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1673,Colombo City Center (CCC),Morning,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,142.9527191,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1647,Colombo City Center (CCC),Evening,200,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,191.7044211,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
1648,Colombo City Center (CCC),Night,200,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,201.7204084,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
2810,Colombo City Center (CCC),Evening,90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,77.70645469,"shopping_mall,shoe_store,lodging,store,point_of_interest,establishment"
1652,Colombo City Center (CCC),Morning,150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,140.0527667,"shopping_mall,shoe_store,lodging,point_of_interest,store,establishment"
