Unnamed: 0,locations,stayTime,locationType,placeID,randomized_stay_time,"new_place_types_art_gallery,tourist_attraction,point_of_interest,establishment","new_place_types_grocery_or_supermarket,food,point_of_interest,store,establishment","new_place_types_grocery_or_supermarket,food,store,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,food,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,point_of_interest,food,establishment","new_place_types_hindu_temple,place_of_worship,point_of_interest,establishment","new_place_types_locality,political","new_place_types_park,point_of_interest,establishment","new_place_types_park,tourist_attraction,point_of_interest,establishment",new_place_types_premise,"new_place_types_shopping_mall,lodging,shoe_store,store,point_of_interest,establishment","new_place_types_shopping_mall,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,lodging,point_of_interest,store,establishment","new_place_types_shopping_mall,shoe_store,lodging,store,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,store,lodging,point_of_interest,establishment","new_place_types_tourist_attraction,museum,point_of_interest,establishment","new_place_types_tourist_attraction,place_of_worship,point_of_interest,establishment","new_place_types_tourist_attraction,point_of_interest,establishment",timeOfDay_Evening,timeOfDay_Morning,timeOfDay_Night
3117,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,140.6995848,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3118,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,114.2082501,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2302,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,88.91671063,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1147,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,118.7336284,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1148,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,61.54420688,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
3128,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,111.3603324,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
442,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,74.38255048,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
443,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,122.0290733,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
444,Colombo City Center (CCC),200,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,204.1322723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2289,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,91.54145753,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2288,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,90.44694905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1098,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,58.9217743,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1097,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,112.5461292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1096,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,61.5792177,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2271,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,75.05044282,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2364,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,70.85292287,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3398,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,119.4741349,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1060,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,145.2014808,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3061,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,128.6035337,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2174,Colombo City Center (CCC),180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,191.4558232,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2172,Colombo City Center (CCC),180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,173.5352382,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3214,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,119.3692942,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3215,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,129.1101695,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2168,Colombo City Center (CCC),180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,182.8630846,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2167,Colombo City Center (CCC),180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,178.8080498,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2162,Colombo City Center (CCC),180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,192.2894558,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2160,Colombo City Center (CCC),180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,178.5264185,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2150,Colombo City Center (CCC),180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,177.1942392,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2148,Colombo City Center (CCC),180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,185.0000973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2144,Colombo City Center (CCC),180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,174.1514631,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2143,Colombo City Center (CCC),180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,196.1593437,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
493,Colombo City Center (CCC),45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,45.77109448,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1275,Colombo City Center (CCC),45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,45.32890282,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1276,Colombo City Center (CCC),45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,70.23522399,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1277,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,119.5448536,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
494,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,71.44858735,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1020,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,133.1252948,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
326,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,117.5244826,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
325,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,127.3606437,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
324,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,71.23086474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
488,Colombo City Center (CCC),200,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,211.7996331,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1059,Colombo City Center (CCC),45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,67.6256445,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2192,Colombo City Center (CCC),180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,172.1972839,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1043,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,122.7349015,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2401,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,80.55890193,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3179,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,137.0556845,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3180,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,126.9066117,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2230,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,77.79505994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2229,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,76.77669461,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2407,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,94.94914394,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2228,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,89.01733466,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1228,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,64.68545161,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1229,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,56.40140348,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2408,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,87.85619224,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2212,Colombo City Center (CCC),180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,184.073087,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3051,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,115.3144437,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
729,Colombo City Center (CCC),45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,43.61979621,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1044,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,128.4259505,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2193,Colombo City Center (CCC),180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,184.6566913,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1243,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,56.60836156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1244,Colombo City Center (CCC),45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,42.37004337,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
356,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,113.2107861,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
355,Colombo City Center (CCC),200,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,205.9056799,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
354,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,43.52105272,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3195,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,116.015682,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2418,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,97.44087664,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
3399,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,133.4451611,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1997,Colombo City Center (CCC),180,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,158.0533038,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2688,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,100.3183003,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
799,Colombo City Center (CCC),200,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,206.723507,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
798,Colombo City Center (CCC),200,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,199.3736127,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1559,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,65.84830394,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1560,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,47.39204902,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
